epoch,step,train_loss_epoch,train_loss_step
0,234,,0.005349952261894941
0,235,,0.004844211507588625
0,236,,0.0046721468679606915
0,237,,0.004471412859857082
0,238,,0.004395461641252041
0,239,,0.005046924576163292
0,240,,0.005184165667742491
0,241,,0.004374556243419647
0,242,,0.004303153604269028
0,243,,0.004282004199922085
0,244,,0.0036778964567929506
0,245,,0.004996620584279299
0,246,,0.004552286118268967
0,247,,0.004285156726837158
0,248,,0.004335490521043539
0,249,,0.004723933059722185
0,250,,0.004568084608763456
0,251,,0.004534508101642132
0,252,,0.007000381126999855
0,253,,0.005268590524792671
0,254,,0.004486734513193369
0,255,,0.006201006937772036
0,256,,0.004541116300970316
0,257,,0.004925637040287256
0,258,,0.004485391546040773
0,259,,0.004569942131638527
0,260,,0.004979767370969057
0,261,,0.00447647413238883
0,262,,0.004818372894078493
0,263,,0.005413789302110672
0,264,,0.0045650131069123745
0,265,,0.004815030377358198
0,266,,0.00395430950447917
0,267,,0.0047205048613250256
0,268,,0.004674526397138834
0,269,,0.004814038053154945
0,270,,0.004749517422169447
0,271,,0.0037597825285047293
0,272,,0.003973839338868856
0,273,,0.0048249769024550915
0,274,,0.004091156180948019
0,275,,0.004523479845374823
0,276,,0.004284851718693972
0,277,,0.00494076544418931
0,278,,0.004804607015103102
0,279,,0.0044200909323990345
0,280,,0.004852364305406809
0,281,,0.004390932619571686
0,282,,0.0040715900249779224
0,283,,0.005325644742697477
0,284,,0.004298692103475332
0,285,,0.003812108188867569
0,286,,0.003885626094415784
0,287,,0.004275455605238676
0,288,,0.004244301468133926
0,289,,0.005046088248491287
0,290,,0.004668693523854017
0,291,,0.0044311112724244595
0,292,,0.004043650813400745
0,293,,0.005036607850342989
0,294,,0.004435259848833084
0,295,,0.0042017861269414425
0,296,,0.004501998890191317
0,297,,0.00419327849522233
0,298,,0.004644254222512245
0,299,,0.004447228275239468
0,300,,0.00411249278113246
0,301,,0.006787372753024101
0,302,,0.0038291998207569122
0,303,,0.004164247307926416
0,304,,0.004537610802799463
0,305,,0.003906914498656988
0,306,,0.004589448217302561
0,307,,0.004505205899477005
0,308,,0.004542557056993246
0,309,,0.00622694194316864
0,310,,0.003952083643525839
0,311,,0.0042661079205572605
0,312,,0.004257998429238796
0,313,,0.004919856786727905
0,314,,0.003994122613221407
0,315,,0.004727861378341913
0,316,,0.004096846096217632
0,317,,0.003978703636676073
0,318,,0.0036580280866473913
0,319,,0.004237833898514509
0,320,,0.004625028930604458
0,321,,0.004114488139748573
0,322,,0.0035079410299658775
0,323,,0.004212610423564911
0,324,,0.0038488407153636217
0,325,,0.004844574723392725
0,326,,0.005092752166092396
0,327,,0.0035945356357842684
0,328,,0.005169535055756569
0,329,,0.004831673111766577
0,330,,0.0038799818139523268
0,331,,0.006154049187898636
0,332,,0.004258560948073864
0,333,,0.0038247976917773485
0,334,,0.00537123391404748
0,335,,0.004646118730306625
0,336,,0.004606723785400391
0,337,,0.004553514067083597
0,338,,0.004041608422994614
0,339,,0.005216894205659628
0,340,,0.003753082826733589
0,341,,0.004360494203865528
0,342,,0.0043403152376413345
0,343,,0.0042102402076125145
0,344,,0.004253039136528969
0,345,,0.004088986199349165
0,346,,0.004415085073560476
0,347,,0.003950117621570826
0,348,,0.0039530061185359955
0,349,,0.004096245393157005
0,350,,0.004542476963251829
0,351,,0.004385617095977068
0,352,,0.004431319423019886
0,353,,0.0037930503021925688
0,354,,0.004832955077290535
0,355,,0.005468366667628288
0,356,,0.004393560346215963
0,357,,0.0042981491424143314
0,358,,0.003645123215392232
0,359,,0.003564314916729927
0,360,,0.004027702379971743
0,361,,0.004067168105393648
0,362,,0.0039466917514801025
0,363,,0.0038978427182883024
0,364,,0.004181207157671452
0,365,,0.004075225442647934
0,366,,0.00397863332182169
0,367,,0.0038316065911203623
0,368,,0.004198914859443903
0,369,,0.00424915598705411
0,370,,0.003457865910604596
0,371,,0.0034562768414616585
0,372,,0.003588323248550296
0,373,,0.004347771406173706
0,374,,0.003995466977357864
0,375,,0.0036770703736692667
0,376,,0.0036360807716846466
0,377,,0.0035191557835787535
0,378,,0.0033912949729710817
0,379,,0.004802677780389786
0,380,,0.0036783944815397263
0,381,,0.0041550747118890285
0,382,,0.00397883728146553
0,383,,0.004080172628164291
0,384,,0.0033702440559864044
0,385,,0.0039346832782030106
0,386,,0.0035919782239943743
0,387,,0.0034294668585062027
0,388,,0.003626228077337146
0,389,,0.004051314201205969
0,390,,0.004310729447752237
0,391,,0.0037959690671414137
0,392,,0.0039445701986551285
0,393,,0.003944578114897013
0,394,,0.0037147116381675005
0,395,,0.004003192763775587
0,396,,0.004131878260523081
0,397,,0.0037303324788808823
0,398,,0.0036958102136850357
0,399,,0.004170313943177462
0,400,,0.003683442948386073
0,401,,0.0035579700488597155
0,402,,0.003771011484786868
0,403,,0.0038204367738217115
0,404,,0.004072076175361872
0,405,,0.004238071385771036
0,406,,0.0034648191649466753
0,407,,0.0037551287095993757
0,408,,0.003525855951011181
0,409,,0.00360408634878695
0,410,,0.0037557792384177446
0,411,,0.003964793868362904
0,412,,0.00335816852748394
0,413,,0.0036988614592701197
0,414,,0.0034127701073884964
0,415,,0.004183403681963682
0,416,,0.003201595274731517
0,417,,0.0037854325491935015
0,418,,0.0036061517894268036
0,419,,0.003652864834293723
0,420,,0.0039337859489023685
0,421,,0.0041784136556088924
0,422,,0.003864269470795989
0,423,,0.003906686324626207
0,424,,0.003299405099824071
0,425,,0.004253855440765619
0,426,,0.00446234131231904
0,427,,0.003859228454530239
0,428,,0.003979483153671026
0,429,,0.003399389563128352
0,430,,0.0036563097964972258
0,431,,0.003344849916175008
0,432,,0.0038607101887464523
0,433,,0.003958210814744234
0,434,,0.002808181568980217
0,435,,0.003810492344200611
0,436,,0.004347316920757294
0,437,,0.004674497526139021
0,438,,0.003684771480038762
0,439,,0.0037755079101771116
0,440,,0.0033245543017983437
0,441,,0.0035252084489911795
0,442,,0.0034904240164905787
0,443,,0.0037766459863632917
0,444,,0.003197931684553623
0,445,,0.003716336563229561
0,446,,0.003455044934526086
0,447,,0.0034749803598970175
0,448,,0.0037073895800858736
0,449,,0.0037455062847584486
0,450,,0.004174852278083563
0,451,,0.003580839606001973
0,452,,0.004701807163655758
0,453,,0.00466771237552166
0,454,,0.0038998282980173826
0,455,,0.0034335218369960785
0,456,,0.003518126904964447
0,457,,0.0043042502366006374
0,458,,0.0036360120866447687
0,459,,0.004727103281766176
0,460,,0.003739037783816457
0,461,,0.00490622827783227
0,462,,0.004302928224205971
0,463,,0.0033990272786468267
0,464,,0.0034210605081170797
0,465,,0.0037209049332886934
0,466,,0.004089601803570986
0,467,,0.0032673412933945656
0,468,,0.004417268559336662
0,469,,0.004177128430455923
0,470,,0.0037460520397871733
0,471,,0.004187341779470444
0,472,,0.003399119945243001
0,473,,0.004222228191792965
0,474,,0.003455519676208496
0,475,,0.0037475693970918655
0,476,,0.003664804622530937
0,477,,0.003285234095528722
0,478,,0.003519222140312195
0,479,,0.0047150347381830215
0,480,,0.0029361387714743614
0,481,,0.0031619227956980467
0,482,,0.0035389745607972145
0,483,,0.0035191511269658804
0,484,,0.003457150422036648
0,485,,0.0032050907611846924
0,486,,0.0037455859128385782
0,487,,0.00347801111638546
0,488,,0.0038203063886612654
0,489,,0.004596812184900045
0,490,,0.004256598651409149
0,491,,0.0032753627747297287
0,492,,0.0034431570675224066
0,493,,0.004125966690480709
0,494,,0.003347621997818351
0,495,,0.0035915961489081383
0,496,,0.0034932857379317284
0,497,,0.0036870623007416725
0,498,,0.0036875978112220764
0,499,,0.0038423470687121153
0,500,,0.003780985251069069
0,501,,0.0034580447245389223
0,502,,0.0036558995489031076
0,503,,0.003800375387072563
0,504,,0.004014770034700632
0,505,,0.003185660345479846
0,506,,0.0037804769817739725
0,507,,0.004705589730292559
0,508,,0.0029971369076520205
0,509,,0.0038078513462096453
0,510,,0.004765672609210014
0,511,,0.004285426344722509
0,512,,0.00403607590124011
0,513,,0.005959669593721628
0,514,,0.0034723130520433187
0,515,,0.006266117095947266
0,516,,0.004432265181094408
0,517,,0.003933662082999945
0,518,,0.005726867821067572
0,519,,0.0040399800054728985
0,520,,0.004483294207602739
0,521,,0.004542285576462746
0,522,,0.003296168753877282
0,523,,0.004343044012784958
0,524,,0.003768596798181534
0,525,,0.0033214297145605087
0,526,,0.004016929306089878
0,527,,0.0036778906360268593
0,528,,0.003188404953107238
0,529,,0.0036300031933933496
0,530,,0.003736695274710655
0,531,,0.003405513009056449
0,532,,0.003878209972754121
0,533,,0.0032196780666708946
0,534,,0.0037738566752523184
0,535,,0.003466191701591015
0,536,,0.0030670445412397385
0,537,,0.004119392950087786
0,538,,0.0031908408273011446
0,539,,0.003622961463406682
0,540,,0.0033788850996643305
0,541,,0.004091175738722086
0,542,,0.0032708512153476477
0,543,,0.003970396239310503
0,544,,0.00316226645372808
0,545,,0.0031856028363108635
0,546,,0.003934243693947792
0,547,,0.003448751987889409
0,548,,0.0030295951291918755
0,549,,0.0044577536173164845
0,550,,0.0042807175777852535
0,551,,0.0035117603838443756
0,552,,0.0033305713441222906
0,553,,0.003588275285437703
0,554,,0.003522684797644615
0,555,,0.0033330561127513647
0,556,,0.004166972357779741
0,557,,0.003393342485651374
0,558,,0.0034755051601678133
0,559,,0.003157472237944603
0,560,,0.003846490988507867
0,561,,0.003219656413421035
0,562,,0.00377542688511312
0,563,,0.0038568212185055017
0,564,,0.0034891196992248297
0,565,,0.003157805884256959
0,566,,0.002866388065740466
0,567,,0.003153625875711441
0,568,,0.003518209094181657
0,569,,0.0033530406653881073
0,570,,0.0032816033344715834
0,571,,0.004292601719498634
0,572,,0.003845141502097249
0,573,,0.0036485979799181223
0,574,,0.0038788060192018747
0,575,,0.00322675216011703
0,576,,0.00336673972196877
0,577,,0.0037256088107824326
0,578,,0.0038699451833963394
0,579,,0.003159167245030403
0,580,,0.0038141419645398855
0,581,,0.0038058727513998747
0,582,,0.003499141661450267
0,583,,0.00352427177131176
0,584,,0.0032432551961392164
0,585,,0.003352920524775982
0,586,,0.003939216490834951
0,587,,0.00379079207777977
0,588,,0.00427196966484189
0,589,,0.0032378665637224913
0,590,,0.003869816893711686
0,591,,0.003048933809623122
0,592,,0.003144440008327365
0,593,,0.003129882039502263
0,594,,0.0033321103546768427
0,595,,0.003296123119071126
0,596,,0.004938592668622732
0,597,,0.003623837837949395
0,598,,0.0031192603055387735
0,599,,0.0033954002428799868
0,600,,0.003230920061469078
0,601,,0.0037098145112395287
0,602,,0.0032708041835576296
0,603,,0.003673931583762169
0,604,,0.0035733606200665236
0,605,,0.0031471506226807833
0,606,,0.003405509516596794
0,607,,0.003447309834882617
0,608,,0.003855428658425808
0,609,,0.002993331290781498
0,610,,0.003566337749361992
0,611,,0.0036350314039736986
0,612,,0.003618102753534913
0,613,,0.0036243051290512085
0,614,,0.003930551931262016
0,615,,0.003428952069953084
0,616,,0.0034446530044078827
0,617,,0.004049194976687431
0,618,,0.002967649372294545
0,619,,0.0031814745161682367
0,620,,0.003714337246492505
0,621,,0.00377458892762661
0,622,,0.003747371258214116
0,623,,0.003706075018271804
0,624,,0.0034647148568183184
0,625,,0.003409183584153652
0,626,,0.0028523625805974007
0,627,,0.004316016566008329
0,628,,0.003273996524512768
0,629,,0.0031716700177639723
0,630,,0.0030417712405323982
0,631,,0.0029886255506426096
0,632,,0.003627961268648505
0,633,,0.0033038444817066193
0,634,,0.003820909420028329
0,635,,0.0032112214248627424
0,636,,0.0037111875135451555
0,637,,0.0031632110476493835
0,638,,0.0033451449126005173
0,639,,0.0033528024796396494
0,640,,0.0035223301965743303
0,641,,0.003231689566746354
0,642,,0.003390411613509059
0,643,,0.003125958377495408
0,644,,0.004420414101332426
0,645,,0.0031419654842466116
0,646,,0.0033042829018086195
0,647,,0.003632978303357959
0,648,,0.002991272369399667
0,649,,0.003387990640476346
0,650,,0.0029577144887298346
0,651,,0.0032159609254449606
0,652,,0.003856324590742588
0,653,,0.0034418657887727022
0,654,,0.003399505512788892
0,655,,0.0037864362820982933
0,656,,0.00414367625489831
0,657,,0.0036650581751018763
0,658,,0.0033629515673965216
0,659,,0.0037826828192919493
0,660,,0.0036675005685538054
0,661,,0.003319728886708617
0,662,,0.0037610020954161882
0,663,,0.0034701796248555183
0,664,,0.0036849987227469683
0,665,,0.0034004284534603357
0,666,,0.0033033378422260284
0,667,,0.003302083583548665
0,668,,0.004097633063793182
0,669,,0.003680549329146743
0,670,,0.003029721090570092
0,671,,0.003765477566048503
0,672,,0.003918253351002932
0,673,,0.0035269109066575766
0,674,,0.003203124739229679
0,675,,0.00359174027107656
0,676,,0.0037336519453674555
0,677,,0.004244456999003887
0,678,,0.0029113898053765297
0,679,,0.004020292777568102
0,680,,0.003209648421034217
0,681,,0.00323244440369308
0,682,,0.003878450021147728
0,683,,0.0032503020484000444
0,684,,0.003501834347844124
0,685,,0.0034729314502328634
0,686,,0.0028094791341573
0,687,,0.003420452820137143
0,688,,0.003297267248854041
0,689,,0.002942967228591442
0,690,,0.0034876202698796988
0,691,,0.003630389692261815
0,692,,0.0035647766198962927
0,693,,0.00380156678147614
0,694,,0.003482261672616005
0,695,,0.0029514392372220755
0,696,,0.0028059426695108414
0,697,,0.0035648485645651817
0,698,,0.0030964252073317766
0,699,,0.0037691742181777954
0,700,,0.0033301457297056913
0,701,,0.0030287860427051783
0,702,,0.003143399953842163
0,703,,0.0032033936586230993
0,704,,0.0028423944022506475
0,705,,0.0033916777465492487
0,706,,0.0033368226140737534
0,707,,0.0036653049755841494
0,708,,0.003331222804263234
0,709,,0.0032222848385572433
0,710,,0.0030928263440728188
0,711,,0.002622817410156131
0,712,,0.0028817318379878998
0,713,,0.0032959256786853075
0,714,,0.0033911392092704773
0,715,,0.003458736464381218
0,716,,0.003150099888443947
0,717,,0.0032932215835899115
0,718,,0.0035573868080973625
0,719,,0.0036585673224180937
0,720,,0.003592118853703141
0,721,,0.003474206430837512
0,722,,0.0040120454505085945
0,723,,0.0033258290495723486
0,724,,0.003092195140197873
0,725,,0.00370358326472342
0,726,,0.0037025657948106527
0,727,,0.003701859852299094
0,728,,0.0035678900312632322
0,729,,0.004261653870344162
0,730,,0.0035065794363617897
0,731,,0.004106299486011267
0,732,,0.0041545298881828785
0,733,,0.0035113347694277763
0,734,,0.0031671870965510607
0,735,,0.0036649226676672697
0,736,,0.003995267208665609
0,737,,0.003992725629359484
0,738,,0.0038372583221644163
0,739,,0.003539054421707988
0,740,,0.0035767313092947006
0,741,,0.0039414106868207455
0,742,,0.003383522853255272
0,743,,0.0032196997199207544
0,744,,0.003849316155537963
0,745,,0.003444005036726594
0,746,,0.003186941146850586
0,747,,0.004068146459758282
0,748,,0.003346392186358571
0,749,,0.0036369638983160257
0,750,,0.0039514885284006596
0,751,,0.003138776170089841
0,752,,0.004348499700427055
0,753,,0.004657871555536985
0,754,,0.0035321724135428667
0,755,,0.004310601856559515
0,756,,0.0038346571382135153
0,757,,0.003304954618215561
0,758,,0.004326363559812307
0,759,,0.002993582049384713
0,760,,0.003053961554542184
0,761,,0.003738065017387271
0,762,,0.00254242611117661
0,763,,0.0037974410224705935
0,764,,0.003542448626831174
0,765,,0.003414891427382827
0,766,,0.0031472768168896437
0,767,,0.003047597361728549
0,768,,0.003584839403629303
0,769,,0.0039140586741268635
0,770,,0.0036733541637659073
0,771,,0.003600466763600707
0,772,,0.0034672515466809273
0,773,,0.0032992176711559296
0,774,,0.0030503878369927406
0,775,,0.0030893271323293447
0,776,,0.003245343454182148
0,777,,0.003178720362484455
0,778,,0.0032934031914919615
0,779,,0.003069943515583873
0,780,,0.00300049502402544
0,781,,0.0032032961025834084
0,782,,0.0030551496893167496
0,783,,0.0031148556154221296
0,784,,0.0036927356850355864
0,785,,0.002862887689843774
0,786,,0.0033453612122684717
0,787,,0.0036552317906171083
0,788,,0.003415243700146675
0,789,,0.0035009009297937155
0,790,,0.003400270128622651
0,791,,0.0025633322075009346
0,792,,0.0026936859358102083
0,793,,0.0032528452575206757
0,794,,0.0029856739565730095
0,795,,0.002769437385722995
0,796,,0.003079606220126152
0,797,,0.004232002887874842
0,798,,0.003257550997659564
0,799,,0.003059835871681571
0,800,,0.003138406202197075
0,801,,0.0029394503217190504
0,802,,0.0033619047608226538
0,803,,0.0034582808148115873
0,804,,0.003473098622635007
0,805,,0.0032577847596257925
0,806,,0.0036203127820044756
0,807,,0.00419201934710145
0,808,,0.0033096829429268837
0,809,,0.003142859786748886
0,810,,0.0030766359996050596
0,811,,0.0032407359685748816
0,812,,0.003131160279735923
0,813,,0.0031275723595172167
0,814,,0.0031543970108032227
0,815,,0.0037800101563334465
0,816,,0.0037729523610323668
0,817,,0.003419445129111409
0,818,,0.0038650259375572205
0,819,,0.0036167458165436983
0,820,,0.0036331303417682648
0,821,,0.002857926534488797
0,822,,0.0037815880496054888
0,823,,0.004183438140898943
0,824,,0.003476148471236229
0,825,,0.004475481808185577
0,826,,0.004149991553276777
0,827,,0.0032464780379086733
0,828,,0.0042625353671610355
0,829,,0.003603276563808322
0,830,,0.0035657647531479597
0,831,,0.004301075357943773
0,832,,0.003737544873729348
0,833,,0.0035133620258420706
0,834,,0.003807568922638893
0,835,,0.003507711924612522
0,836,,0.0031217157375067472
0,837,,0.0035662639420479536
0,838,,0.0033835116773843765
0,839,,0.0037255550269037485
0,840,,0.0034213231410831213
0,841,,0.0031595651526004076
0,842,,0.003406564937904477
0,843,,0.0032561158295720816
0,844,,0.0030911138746887445
0,845,,0.0036230774130672216
0,846,,0.0030134355183690786
0,847,,0.00402930798009038
0,848,,0.0033450957853347063
0,849,,0.0031039398163557053
0,850,,0.002917526289820671
0,851,,0.0033713493030518293
0,852,,0.003645084099844098
0,853,,0.003750784555450082
0,854,,0.0034077924210578203
0,855,,0.003228457411751151
0,856,,0.003042679512873292
0,857,,0.003451811382547021
0,858,,0.002781377173960209
0,859,,0.002956441370770335
0,860,,0.0031577248591929674
0,861,,0.0031237176153808832
0,862,,0.0030426059383898973
0,863,,0.003090648213401437
0,864,,0.00325122126378119
0,865,,0.0032439157366752625
0,866,,0.0034268454182893038
0,867,,0.003173002740368247
0,868,,0.0034592701122164726
0,869,,0.0030757905915379524
0,870,,0.002736690454185009
0,871,,0.003342215670272708
0,872,,0.0025747111067175865
0,873,,0.0032361799385398626
0,874,,0.0028823446482419968
0,875,,0.0032930003944784403
0,876,,0.002791414735838771
0,877,,0.0031190216541290283
0,878,,0.003375767730176449
0,879,,0.0030404289718717337
0,880,,0.0029024232644587755
0,881,,0.003154660342261195
0,882,,0.0038809438701719046
0,883,,0.0035158938262611628
0,884,,0.0036619275342673063
0,885,,0.003084187163040042
0,886,,0.003366385819390416
0,887,,0.0032122719567269087
0,888,,0.003494512289762497
0,889,,0.0035575267393141985
0,890,,0.003742773085832596
0,891,,0.003481142921373248
0,892,,0.003687578020617366
0,893,,0.0028095049783587456
0,894,,0.0034881432075053453
0,895,,0.00329231726936996
0,896,,0.003035495989024639
0,897,,0.0030329928267747164
0,898,,0.0028058078605681658
0,899,,0.0033892604988068342
0,900,,0.0026373055297881365
0,901,,0.003122880356386304
0,902,,0.0035966970026493073
0,903,,0.004060326609760523
0,904,,0.00359466508962214
0,905,,0.0038249187637120485
0,906,,0.0030602440237998962
0,907,,0.0032486040145158768
0,908,,0.0032776391599327326
0,909,,0.002918679267168045
0,910,,0.0032123662531375885
0,911,,0.003611685475334525
0,912,,0.002818251959979534
0,913,,0.0027669009286910295
0,914,,0.0037292635533958673
0,915,,0.003420066786929965
0,916,,0.003845600411295891
0,917,,0.003200038569048047
0,918,,0.003124500857666135
0,919,,0.0032930895686149597
0,920,,0.0029524739366024733
0,921,,0.003668872406706214
0,922,,0.0030932410154491663
0,923,,0.003205048618838191
0,924,,0.003044086741283536
0,925,,0.003882458433508873
0,926,,0.0030969083309173584
0,927,,0.0031813383102416992
0,928,,0.003422250971198082
0,929,,0.003033118089661002
0,930,,0.003175511956214905
0,931,,0.004255900625139475
0,932,,0.003049324033781886
0,933,,0.003543232334777713
0,934,,0.0029851244762539864
0,935,,0.0042640333995223045
0,936,,0.0038115063216537237
0,937,,0.00346357305534184
0,938,,0.0036200981121510267
0,939,,0.0032802217174321413
0,940,,0.003364737844094634
0,941,,0.0033376652281731367
0,942,,0.003022443503141403
0,943,,0.0029898493085056543
0,944,,0.0034602973610162735
0,945,,0.0033027632161974907
0,946,,0.0028562743682414293
0,947,,0.003816591575741768
0,948,,0.0036769818980246782
0,949,,0.0031800318975001574
0,950,,0.0035582908894866705
0,951,,0.0033723588567227125
0,952,,0.003083922667428851
0,953,,0.002832042286172509
0,954,,0.0029327014926820993
0,955,,0.003358089132234454
0,956,,0.002861260436475277
0,957,,0.0029413430020213127
0,958,,0.003330912673845887
0,959,,0.002623140113428235
0,960,,0.0028947535902261734
0,961,,0.0029979802202433348
0,962,,0.0034587543923407793
0,963,,0.0027855318039655685
0,964,,0.0035571435000747442
0,965,,0.0029602425638586283
0,966,,0.003003600286319852
0,967,,0.003154644975438714
0,968,,0.0027414339128881693
0,969,,0.003039275063201785
0,970,,0.0028441064059734344
0,971,,0.003439388470724225
